question,answer,label
Name a storm that can happen with high wind and rain.,Nearly all the storms happen with strong wind and rain.,0
How many eyes does a journalist have?,Two.,0
How long does it take to grow shells?,It takes about two years to grow a pearl.,0
What should we prepare to extract soluble fiber from an apple?,We can prepare some chemical reagents such as NaOH and HCI.,0
"Where did the famous novelist, Hemingway, write The Old Man and the Sea?",Hemingway wrote the book in 1951 in Cuba.,0
"If we catch the cold, what should we do?",Go to see a doctor and take medicine as directed.,0
Why does cayenne pepper stimulate blood circulation?,"Because cayenne pepper contains capsaicine that leads to a higher hormone levels in patients, causing nervous excitation that will stimulate blood circulation.",0
How to bake fish in an oven?,"1.Make a few cuts in the fish. 2. Stuff with ginger, pour some wine and sprinkle with salt. 3. Marinate for an hour or so to taste. 4. Prepare the garnish, sprinkle with cumin and pepper after the fish has been marinated. 5. Line with tin foil, grease and bake in the oven for 15 minutes. 6. Stir-fry the garnish in a pan. 7. Then pour over the fish and serve.",0
What shape are apples?,They are round.,0
How to relieve the headache caused by the fever?,Take some pills.,0
Is whale the biggest animal in the world?,"Yes, whale is the biggest animal in the world.",0
why do people feel full when they eat more biscuits?,"Because biscuits mainly contain carbohydrate,which increases blood sugar levels to make people full.",0
Why are the beds in the bedrooom?,Because it was the host who put them in the room for the guests to rest.,0
"Which one belongs to the three large classes of solid materials, nylon or ceramic?",Ceramic is one of three large classes of solid materials.,0
What are the atoms of a water molecule?,A water molecule is made up of two hydrogen atoms and one oxygen atom.,0
What kind of plants does a giraffe like to eat?,Leaves and fruits.,0
Why Jay Chou can publish albums?,Because he is a very excellent singer and popular among young people.,0
Why does a frightened sheep pretend to be dead,because some sheep suffer from congenital myotonia,0
How many hands does a boy have?,Two.,0
What kind of animal live in the national forest?,"There are various animals living in the National Forests. For example, rabbits, foxes, raccoons and more.",0
What does an aromatic herb release? Natural gas or smell?,"It releases a strong, pleasant smell of herbs or spices.",0
List how often buses stop at bus stops?,It depending on the bus's time table. Most buses come every 10 minutes.,0
When did biochemists discover amylase?,In the 19th century.,0
"When I miss my mom, how often can I use a smartphone to call her?",Maybe once or twice a day.,0
What is the shell of a scallop made of?,Calcium carbonate.,0
When do people need to wear coat?,When people feel cold.,0
What kind of action can a drone perform?,Waggle dance.,0
Why does the frog spawn have a transparent cover?,The cover could provide protection and nutrient.,0
What kind of ticket can I use for taking the train?,Train ticket.,0
How does a bird fly?,By flaging the wings.,0
Which clown is more famous in Batman?,Joker.,0
"Which one has less quality, a tiger or an elephant?",A tiger.,0
How can a man have confidence?,Try to find out your advantages.,0
Are medicines bitter?,"Some medicines are bitter, but some are not. Sometimes children's medicines taste sweet.",0
How long does a woman pregnant?,About 10 months.,0
Are bamboo delicious than tennis balls for pandas?,"Yes, bamboo is the staple food for pandas.",0
How often does a pilot fly a plane?,Airline pilots fly an average of 75 hours per month,0
Name three kinds of meat that humans eat.,"Pork, chicken and beef.",0
Why is it impossible to upload private uploads on government websites?,"Because government websites are protected by the state, uploading information is strictly controlled.",0
"Which plant do you prefer, hydrangea or horse?",Of course hydrangea.,0
"If koala want to  eat leaves, how often does it eat?",Koala eat 5 to 6 times per day.,0
List 3 animals that can lay eggs.,"Hens, quail and swallows.",0
How does raw sesame turn into sesame oil?,By pouring raw sesame into the oil press.,0
How long sleep should one take to achieve full rejuvenation?,Sleep for 8 hours every day.,0
What shape is an apple from an apple tree?,Round.,0
What to do with the blisters caused by the hot water?,Apply the ointment to the blisters.,0
What kind of weapon did Monkey King use to put into his ear?,It is called Ruyi Jingu Bang.,0
"Who can be a company manager, a desk or a man?",A man.,0
"If you want to eat meat, which animal can be killed? A rabbit or a lion.",You can kill a rabbit to eat and it is very delicious.,0
How many closets are there in the bedroom?,There is usually a closet.,0
How can the announcement become a public message?,Announcement can make everyone heard of the news.,0
Where can we see white wheat?,on the wheat field.,0
"Which one will a monkey eat, phones or bananas?",Monkey will eat bananas.,0
"Which color do flowers of clovers have more, violet or green?",Violet.,0
Name an animal that can live in the sea.,"There are different types of animals in the sea, such as shark and whale.",0
"Which animal do you prefer, hyena or vine?",I prefer hyena.,0
"Which one is the weight of a bottle of mineral water, one or five pound?",The weight of a bottle of water is about one pound.,0
How can we catch butterflies.,we can catch butterflies with nets.,0
How do missiles smash a rock into pieces?,Missiles smash a rock into pieces with massive impact and lethality.,0
How many times a year can a sailor see a whale,It depend on luck,0
"If we want to see floating trains, where should we go?",Maglev tracks.,0
Why are tiny babies lovely?,Because babies are a symbol of new lives and hope.,0
When will children grow teeth?,They will grow teeth at about five months old.,0
Which brand TV did your family use?,Hua Wei is the brand of my TV.,0
How can limestone be used to make quicklime?,Limestone can be calcined at high temperature to produce quicklime.,0
How many arms does a normal person use for rock climbing?,A normal person usually needs to use both arms to control movement.,0
Why do small fish like to eat small shrimp?,Because small shrimp is fish's food.,0
Does crocodile use their hands to eat fruit since it belongs to reptile ?,"No, they use their jaws, crush the food and then swallow the prey whole.",0
Why should we avoid being unhealthy?,Because that will make us ill and sick.,0
Why is the ball in a baseball round in shape?,"Because the distance from any point on the surface of the ball to the centre of the ball is equal, friction is low.",0
List one kind of deer eating leaves.,Any kind of deer eats leaves.,0
"Which rule should a student follow, study hard or fly?",A student should study hard.,0
When did it become the capital of Russia?,"On December 21, 1991.",0
"When is the National Holiday in China, it is on 1st of Feburary?",National Holiday is on October 1st.,0
